id,nombre_contenedor,tipo,estado,descripcionC,created_at,updated_at,empresa_id,generador_id,telemetria_id,set_point,latitud,longitud,ultima_fecha,temp_supply_1,temp_supply_2,return_air,evaporation_coil,condensation_coil,compress_coil_1,compress_coil_2,ambient_air,cargo_1_temp,cargo_2_temp,cargo_3_temp,cargo_4_temp,relative_humidity,avl,suction_pressure,discharge_pressure,line_voltage,line_frequency,consumption_ph_1,consumption_ph_2,consumption_ph_3,co2_reading,o2_reading,evaporator_speed,condenser_speed,battery_voltage,power_kwh,power_trip_reading,power_trip_duration,suction_temp,discharge_temp,supply_air_temp,return_air_temp,dl_battery_temp,dl_battery_charge,power_consumption,power_consumption_avg,alarm_present,capacity_load,power_state,controlling_mode,humidity_control,humidity_set_point,fresh_air_ex_mode,fresh_air_ex_rate,fresh_air_ex_delay,set_point_o2,set_point_co2,defrost_term_temp,defrost_interval,water_cooled_conde,usda_trip,evaporator_exp_valve,suction_mod_valve,hot_gas_valve,economizer_valve,ethylene,stateProcess,stateInyection,timerOfProcess,modelo,alarm_number,NA,ripener_prueba,defrost_prueba,sp_ethyleno,extra_1,extra_2
341,ZGRU69xff5730,Madurador,1,"Sin Informacion","2024-02-13 19:20:18","2024-02-13 19:20:18",1,1,4557,0.35,-11.9803,-77.1226,"2024-02-13 19:28:45",0,-3277,0,-25.6,6,-204.8,11.5,6,10,0,7.1,0.4,65403,55423,3276.7,2509.1,0,47104,512.3,6502.5,6540.7,NULL,4703.1,64383,7072,0,429497000,45914500,0,3276.7,2509.1,105.1,6553.5,0.19,0,0.01,2.76,0,1,0,0,255,255,255,44020,6345.1,6553.5,0,197.12,177,4,0,123,255,127,216,0,3,0,-1,THERMOKING,NULL,NA,2,2,6,0,0
342,ZGRU69xfd5730,Madurador,1,"Sin Informacion","2024-02-13 19:38:33","2024-02-13 19:38:33",1,1,4558,18,-11.9803,-77.1226,"2024-02-13 20:20:11",20.3,-0.2,4.8,-0.1,5.9,0,-3277,-0.1,5.4,0,120.1,0.4,64933,0,3276.7,2509.1,65201,65407,4723.1,692,6528.4,NULL,127.9,64383,7072,0,429497000,45914500,0,3276.7,2509.1,105.1,6553.5,0.19,0,0.01,2.76,35,6,0,0,255,255,255,44701,6545.3,6553.5,5.4,307.2,177,4,0,165,253,0,0,0,3,0,32766,THERMOKING,NULL,NA,2,2,59,0,0
343,ZGRU691xf5730,Madurador,1,"Sin Informacion","2024-02-13 22:29:15","2024-02-13 22:29:15",1,1,4559,18,-11.9803,-77.1226,"2024-02-13 22:39:47",18,-3277,-38.5,6.5,6.6,0,-3277,-0.2,100.4,0,120.2,120.2,29184,254,3276.7,2509.1,32704,32767,5060.8,105.1,6553.5,NULL,6553.1,64383,7072,0,429497000,45914500,0,3276.7,2509.1,105.1,6553.5,0.19,0,0.01,2.76,0,60,0,0,255,255,255,41942,105.1,6553.5,0.3,158.72,178,4,0,108,254,0,0,0,3,0,-23112,THERMOKING,NULL,NA,2,2,-1,0,0
344,ZGRU8735040,Madurador,1,"RANSA LOTE 88","2024-02-15 10:05:38","2024-03-19 16:40:09",45,1,4560,-22,-11.8377,-72.9499,"2024-04-30 14:07:48",-21.8,-3277,-17.7,-17.1,41.5,65.8,-3276.9,34.1,-17.5,-17.2,-25.7,-38.5,64,32766,3276.6,3276.6,454,60,10.3,10.5,10.4,25.4,3276.6,30,100,0,34481,3906.1,0,3276.6,3276.6,6531.8,6535.9,43,0,6.54,2.15,0,100,1,1,0,254,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,3,0,0,THERMOKING,NULL,NA,2,2,0,0,0
345,Zxc7RU6915730,Madurador,1,"Sin Informacion","2024-02-15 19:37:51","2024-02-15 19:37:51",1,1,4561,2.56,-11.9803,-77.1226,"2024-02-15 20:11:19",-25.8,-38.5,-38.5,-38.5,-5081.7,0,-51.2,-0.1,-38.5,20.6,3,0,19456,1207,25.5,0,32767,64701,5726.3,25.4,3968,0.6,537.7,65407,20863,0,426154000,321284000,0,25.5,0,0,0,0,0,0,0,128,0,0,0,255,255,255,56181,6552.7,6553.5,5299.1,76.8,0,87,0,0,0,195,204,0,3,0,-9355,THERMOKING,NULL,NA,2,2,NULL,0,0
346,ZGRU6xf915730,Madurador,1,"Sin Informacion","2024-02-15 20:12:48","2024-02-15 20:12:48",1,1,4562,18,-11.9803,-77.1226,"2024-02-16 23:52:56",-38.5,-38.5,-38.5,6.7,0,-51.2,-0.1,0,0,120.9,120.9,26.1,261,5376,25.5,0,32767,62055,105.1,6553.5,53.6,53.2,51,1279,65535,0,8388610,8388610,0,25.5,0,0,0,0,0,0,0,0,43,1,1,255,255,255,34161,105.1,6553.5,0,475.46,4,0,232,5,1,0,21,0,3,0,7045,THERMOKING,NULL,NA,2,2,-1,0,0
347,ZGRU69xf95730,Madurador,1,"Sin Informacion","2024-02-15 20:32:13","2024-02-15 20:32:13",1,1,4563,18,-11.9803,-77.1226,"2024-02-17 00:06:33",-38.5,-3277,-38.5,6.8,0,-3277,-0.2,7.2,0,120.9,0.4,151.7,1,26007,25.5,0,65407,22399,692.8,6528.4,76.7,53.2,51,1279,65535,0,8388610,8388610,0,25.5,0,0,0,0,0,0,0,254,6,0,0,255,255,255,65133,6553.5,0.3,4889.6,12.09,0,237,5,1,0,151,101,0,3,0,-403,THERMOKING,NULL,NA,2,2,NULL,0,0
348,ZGRU69xb15730,Madurador,1,"Sin Informacion","2024-02-15 21:25:39","2024-02-15 21:25:39",1,1,4564,18,-11.9803,-77.1226,"2024-02-15 22:49:46",19,-3277,25.6,24.1,-10.4,0,-3277,-0.1,41.6,5.2,5.9,5.7,67,65534,25.5,0,32766,32766,19,25.6,1.8,0,19.7,65535,65535,0,426154000,321284000,0,25.5,0,0,0,0,0,0,0,254,6,0,0,255,255,255,46948,6453.9,4108.7,1331.3,151.04,0,57,0,67,0,254,255,0,3,0,7090,THERMOKING,NULL,NA,2,2,80,0,0
349,ZGRU691573xff,Madurador,1,"Sin Informacion","2024-02-15 22:58:32","2024-02-15 22:58:32",1,1,4565,18,-11.9803,-77.1226,"2024-02-17 02:03:59",-8.6,180,4.8,-8,-0.1,-1966.2,105.1,-0.1,5,-25.8,120.9,26.2,262,30464,25.5,0,65151,65407,1907.1,701.5,6528.4,2,6553.5,5375,65535,0,8388610,8388610,0,25.5,0,0,0,0,0,0,0,254,6,0,0,255,255,255,7091,6528.4,6553.5,6507.6,476.14,4,0,33,6,1,0,119,0,3,0,1051,THERMOKING,NULL,NA,2,2,-1,0,0
350,ZGRxff6915730,Madurador,1,"Sin Informacion","2024-02-16 06:54:18","2024-02-16 06:54:18",1,1,4566,18,-11.9803,-77.1226,"2024-02-16 22:48:53",-38.5,154.3,-38.5,-0.1,-0.1,-3005.4,105.1,25.5,-0.1,120.9,147.5,0.1,21050,133,25.5,0,170,49390,3276.7,6137.1,6553.1,NULL,6553.5,1279,65535,0,8388610,8388610,0,25.5,0,0,0,0,0,0,0,0,46,1,1,253,255,255,39679,705,6528.4,2815.9,499.68,5,1,0,58,82,133,0,0,3,0,7050,THERMOKING,NULL,NA,2,2,-1,0,0
351,ZGRU69157xb30,Madurador,1,"Sin Informacion","2024-02-16 07:10:34","2024-02-16 07:10:34",1,1,4567,15.43,-11.9803,-77.1226,"2024-02-16 07:12:03",19,-3277,-38.5,-25.6,8,0,-3277,25.5,41,5.2,-17.6,7.1,1145,1,25.5,0,32766,32766,19,6553.3,4851.1,NULL,5606.8,31743,1051,0,426154000,321284000,0,25.5,0,0,0,0,0,0,0,192,27,1,1,255,255,202,6980,127.9,6553.5,1920,12.08,0,121,4,1,0,113,117,0,3,0,6980,THERMOKING,NULL,NA,2,2,-1,0,0
352,ZGRU691573xfc,Madurador,1,"Sin Informacion","2024-02-16 07:55:48","2024-02-16 07:55:48",1,1,4568,15.43,-11.9803,-77.1226,"2024-02-16 08:02:35",0,0,-6.4,-0.1,-0.1,-51.3,-5855.3,-0.1,0,9.5,0.4,26,59648,33920,25.5,0,48767,56832,6540.7,3238.3,5619,NULL,6553.5,5120,1279,0,426154000,321284000,0,25.5,0,0,0,0,0,0,0,127,0,1,1,255,255,253,6983,125.2,51.1,5.2,0.56,133,4,1,0,233,128,132,0,3,0,7165,THERMOKING,NULL,NA,2,2,NULL,0,0
353,ZGRU8714198,Madurador,1,"RANSA LOTE 88","2024-02-16 09:03:44","2024-02-23 17:51:14",1,1,4569,-22,-11.9803,-77.1226,"2024-03-06 09:41:40",-20.6,-3277,-21.2,-20.3,29.9,59.3,-3276.9,26.2,0,-38.5,-17.4,-19.8,86,32766,3276.6,3276.6,465,60,2.4,2.5,2.5,25.4,3276.6,60,0,0,25139.5,2016.9,0,3276.6,3276.6,6533,6532.4,34.1,0,1.65,4.42,0,100,1,1,0,254,0,32766,3276.6,3276.6,3276.6,18,4,0,0,255,255,255,255,0,3,0,0,THERMOKING,NULL,NA,2,2,0,0,0
354,ZGRxd56915730,Madurador,1,"Sin Informacion","2024-02-16 10:09:02","2024-02-16 10:09:02",1,1,4570,20,-11.9803,-77.1226,"2024-02-16 10:48:24",-38.5,-3277,-38.5,8.1,0,-3277,-3277,-0.1,-22.6,2.1,0,0,4,1199,25.5,0,132,65534,5756.7,27.6,3276.6,NULL,3265.6,1051,65535,0,426154000,321284000,0,25.5,0,0,0,0,0,0,0,0,241,0,0,255,255,255,42239,697.8,6528.4,563.1,0,0,129,184,4,0,175,4,0,3,0,32766,THERMOKING,NULL,NA,2,2,81,0,0
355,ZGRxf56915730,Madurador,1,"Sin Informacion","2024-02-16 10:50:26","2024-02-16 10:50:26",1,1,4571,20,-11.9803,-77.1226,"2024-02-16 10:50:26",19,-38.5,0,21.6,0,-51.2,-38.5,-0.1,-22.6,-6.4,0,0,0,8704,25.5,0,65151,48767,5632,6553.4,40.7,51,3276.7,27835,1051,0,426154000,321284000,0,25.5,0,0,0,0,0,0,0,0,18,1,1,255,255,255,18429,105.1,6553.5,4920.4,655.35,71,0,176,4,1,0,34,0,3,0,32766,THERMOKING,NULL,NA,2,2,81,0,0
356,ZGRU69157xfb0,Madurador,1,"Sin Informacion","2024-02-16 10:52:02","2024-02-16 10:52:02",1,1,4572,21.75,-11.9803,-77.1226,"2024-02-16 21:05:58",17,-3277,-38.5,-25.6,0,-51.2,-38.5,-0.1,3,9.5,0,153.4,1,14671,25.5,0,32766,170,24,1.9,6540.8,NULL,5727.1,1279,65535,0,8388610,8388610,0,25.5,0,0,0,0,0,0,0,127,7,0,0,255,255,255,59903,105.1,51.1,5,1.09,109,254,5,1,0,79,57,0,3,0,-512,THERMOKING,NULL,NA,2,2,80,0,0
357,ZGRU69157xff0,Madurador,1,"Sin Informacion","2024-02-16 11:35:01","2024-02-16 11:35:01",1,1,4573,20,-11.9803,-77.1226,"2024-02-16 14:41:49",-25.6,-3277,1.8,-12.9,180,0.6,-25.6,-0.1,-0.1,-0.1,-25.2,-0.1,65535,1279,25.5,0,4608,34014,6502.4,6515.1,4876.7,2.1,5580.8,0,32640,0,6888210,429497000,0,25.5,0,0,0,0,0,0,0,0,254,1,1,8,7,6,0,6553.5,6553.5,1842.9,10.51,255,255,255,255,255,255,4,0,3,0,-17,THERMOKING,NULL,NA,2,2,80,0,0
358,ZGRU691573xf8,Madurador,1,"Sin Informacion","2024-02-16 14:42:50","2024-02-16 14:42:50",1,1,4574,18,-11.9803,-77.1226,"2024-02-17 02:47:08",-38.5,217.5,-25.6,6.9,-0.1,-0.1,-5837,10.2,-0.1,120.9,120.9,26.2,38144,511,25.5,0,14442,1051,6553.5,701.5,6528.4,NULL,6553.5,5375,65535,0,8388610,8388610,0,25.5,0,0,0,0,0,0,0,0,7,0,0,255,255,255,13055,709.1,6528.4,4761.5,0.04,40,6,1,0,149,255,1,0,3,0,-257,THERMOKING,NULL,NA,2,2,80,0,0
359,ZGRxfd6915730,Madurador,1,"Sin Informacion","2024-02-16 19:13:34","2024-02-16 19:13:34",1,1,4575,18,-11.9803,-77.1226,"2024-02-16 19:34:44",17,-3278.1,23.2,6.6,0,-3277,-3277,0,-7.6,204.7,25.5,26.1,43008,34083,25.5,0,43647,55295,6527.3,6540.7,1523.1,NULL,691.6,7167,65284,0,8388610,8388610,0,25.5,0,0,0,0,0,0,0,254,6,0,0,255,255,255,45061,105.1,4633.5,3865.5,0.71,95,5,1,0,168,35,133,0,3,0,-32728,THERMOKING,NULL,NA,2,2,-1,0,0
360,ZGRUxfe915730,Madurador,1,"Sin Informacion","2024-02-16 19:44:52","2024-02-16 19:44:52",1,1,4576,15.43,-11.9803,-77.1226,"2024-02-16 20:08:45",-38.5,-38.5,-38.5,23.8,0,-51.2,-38.5,39.7,-3.1,9.9,10,26.1,62208,34090,25.5,0,43647,65280,6553.5,6540.7,1702.3,NULL,691.6,7167,65284,0,8388610,8388610,0,25.5,0,0,0,0,0,0,0,0,0,1,1,255,107,182,1051,6553.5,5776.2,5324.7,0.71,109,5,1,0,243,42,133,0,3,0,-20475,THERMOKING,NULL,NA,2,2,-1,0,0
361,ZGRU69xf15730,Madurador,1,"Sin Informacion","2024-02-16 22:57:29","2024-02-16 22:57:29",1,1,4577,18,-11.9803,-77.1226,"2024-02-16 23:31:21",17,180,4.5,-38.5,-4249.5,-2873.3,105.1,-0.1,0,0,120.9,0.4,261,24320,25.5,0,65151,43647,6067.2,460.8,6528,NULL,6553.5,1279,65535,0,8388610,8388610,0,25.5,0,0,0,0,0,0,0,0,45,0,0,255,255,255,36803,105.1,6553.5,39.5,0.5,110,0,254,5,1,0,95,0,3,0,7055,THERMOKING,NULL,NA,2,2,260,0,0
362,ZGRU691573xb0,Madurador,1,"Sin Informacion","2024-02-17 00:08:36","2024-02-17 00:08:36",1,1,4579,-2.58,-11.9803,-77.1226,"2024-02-19 13:20:24",17,-25.8,-38.5,8.2,0,-51.2,-38.5,3.3,5.2,-6.5,-3.2,22.8,2816,1,0,0,32766,32766,17,6162.9,6514.7,53.2,6540.7,7133,65284,0,429497000,0,0,0,0,0,0,0,0,0,0,170,127,1,1,0,0,0,32766,3276.6,41.7,5.2,574.06,255,228,0,0,11,1,0,49.7,3,0,28159,THERMOKING,NULL,NA,2,2,80,0,0
363,ZGRU691573xfe,Madurador,1,"Sin Informacion","2024-02-17 05:48:40","2024-02-17 05:48:40",1,1,4580,21.75,-11.9803,-77.1226,"2024-02-19 08:30:59",17,-3277,19.4,8.1,-819.2,-3276.9,6,3.3,0,6.2,0.4,267.4,1,65362,0,0,32767,35189,105.1,6553.5,6436.7,0.3,6553.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,7,0,0,255,255,255,23295,703.9,25.2,1766.4,12.14,0,114,10,1,0,82,255,73.5,3,0,15487,THERMOKING,NULL,NA,2,2,80,0,0
364,ZGRU691573x00,Madurador,1,"Sin Informacion","2024-02-19 07:07:23","2024-02-19 07:07:23",1,1,4581,18,-11.9803,-77.1226,"2024-02-19 08:10:25",17,-3277,19.5,-0.1,0,-3277,-3277,-0.1,5.2,6.1,6.1,0.1,47296,34933,0,0,43647,49920,435.2,0,6553.5,NULL,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,1,255,255,109,7036,6528.4,6553.5,1843,232.96,10,1,0,165,115,136,0,85.3,3,0,-257,THERMOKING,NULL,NA,2,2,NULL,0,0
365,ZGRU691573xf0,Madurador,1,"Sin Informacion","2024-02-19 10:31:54","2024-02-19 10:31:54",1,1,4582,18,-11.9803,-77.1226,"2024-02-19 11:24:05",-38.5,-38.5,-38.5,19.6,0,-51.2,-38.5,-0.1,5.1,7.5,0,7.3,1214,46080,0,0,34975,65024,499.1,6502.5,6540.7,23.7,21.1,65284,65535,0,0,0,0,0,0,0,0,0,0,0,0,254,6,0,0,255,255,255,32602,105.1,6553.5,6.3,0.51,0,0,134,190,4,0,180,57.7,3,0,7039,THERMOKING,NULL,NA,2,2,NULL,0,0
366,LOSU1114100,Madurador,1,"Sin Informacion","2024-02-21 11:24:54","2024-02-21 11:24:54",1,1,4583,0,-11.9803,-77.1226,"2024-02-21 11:32:30",NULL,0,NULL,NULL,0,0,0,NULL,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THERMOKING,NULL,NA,2,2,0,0,0
367,ZGRU8737338,Madurador,1,ReyAvocado,"2024-02-21 11:38:59","2024-02-21 12:37:37",42,1,4584,2.22,33.148,-117.236,"2024-07-18 23:24:58",2.2,-3277,5.8,5.3,39.7,65.5,-3276.9,20.9,21.3,-38.5,-38.5,-38.5,75,32766,3276.6,3276.6,479,60,8.3,9.7,8.4,25.4,3276.6,60,28,0,3423.8,545,0,3276.6,3276.6,2.2,5.8,32.03,0,2.67,3.14,0,53,1,1,0,0,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,0,0,0,THERMOKING,NULL,NA,2,2,0,0,0
368,ZGRU7551406,Madurador,1,"MAKRO Santa Anita","2024-02-21 11:46:14","2024-04-01 15:21:33",47,1,4585,-20,-12.0548,-76.9678,"2024-07-19 15:25:17",-20.7,-3277,-19.5,-19.6,23.7,47.2,-3276.9,19,0,-38.5,-38.5,-38.5,86,32766,3276.6,3276.6,439,60,8.6,8.4,8.6,25.4,3276.6,30,100,0,18911.6,8419.8,0,3276.6,3276.6,6532.9,6534.1,27.64,0,5.31,2.7,0,100,1,1,0,254,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,0,0,0,THERMOKING,NULL,NA,2,2,0,0,0
369,ZGRU8731880,Madurador,1,ReyAvocado,"2024-02-21 11:48:50","2024-02-21 12:37:08",42,1,4586,2.22,33.148,-117.236,"2024-07-01 15:40:24",27.1,-3277,27.9,27.8,30.2,29.9,-3276.9,29.7,25.7,-38.5,-38.5,-38.5,32766,32766,3276.6,3276.6,472,60,13.1,13.4,12.2,25.4,3276.6,0,0,0,3215.4,2252.7,0,3276.6,3276.6,27.1,27.9,36.03,0,0.01,1.14,0,98,0,1,0,0,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,0,0,0,THERMOKING,NULL,NA,2,2,0,0,0
370,ZGRU6853621,Madurador,1,"GREAT WEST","2024-02-23 20:33:42","2024-02-26 17:35:14",43,1,4587,0,33.9988,-118.158,"2024-05-20 08:59:19",-0.2,-3277,1.3,1.7,34.5,73.6,-3276.9,17.7,23.8,-38.5,-38.5,-38.5,80,32766,3276.6,3276.6,481,60,5.1,5.1,5,25.4,3276.6,30,0,0,3424.9,469.1,0,3276.6,3276.6,0,1.3,28.93,0,0.97,1.94,0,12,1,1,0,254,0,32766,3276.6,3276.6,3276.6,10,6,0,0,255,255,255,255,0,0,0,0,THERMOKING,NULL,NA,2,2,0,0,0
371,ZGRU5172768,Madurador,1,"GREAT WEST","2024-02-23 22:34:22","2024-02-26 17:34:53",43,1,4588,0,33.9988,-118.158,"2024-05-20 09:00:01",0,-3277,1.7,1.7,35.7,73.1,-3276.9,17.4,23.8,-38.5,-38.5,-38.5,81,32766,3276.6,3276.6,480,60,5.3,5.3,5.2,25.4,3276.6,30,0,0,6209.8,6202.6,0,3276.6,3276.6,0,1.7,28.89,0,1,2.25,0,18,1,1,0,254,0,32766,3276.6,3276.6,3276.6,10,6,0,0,255,255,255,255,0,0,0,0,THERMOKING,NULL,NA,2,2,0,0,0
372,ZGRU8750854,Madurador,1,"GREAT WEST","2024-02-24 09:30:43","2024-02-26 17:34:39",43,1,4589,0,33.9988,-118.158,"2024-05-20 08:51:25",0,-3277,2.1,2,39.7,71.7,-3276.9,17,18.5,-38.5,-38.5,-38.5,80,32766,3276.6,3276.6,475,60,7.1,8.8,4.9,25.4,3276.6,30,5,0,6378.8,4873.4,0,3276.6,3276.6,0,2.1,28.36,0,2.9,2.35,0,17,1,1,0,254,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,0,0,0,THERMOKING,NULL,NA,2,2,0,0,0
373,ZGRU0313164,Madurador,1,"Sin Informacion","2024-02-24 12:46:38","2024-02-24 12:46:38",1,1,4590,-22,-11.9803,-77.1226,"2024-02-24 12:48:08",21.2,-3277,25.2,24.5,28.5,39.9,-3276.9,25,0,0,0,0,97,32766,3276.6,3276.6,462,59,11.2,11.2,11.1,25.4,3276.6,30,100,0,9088.3,0.1,0,3276.6,3276.6,21.2,25.2,32.28,0.38,7.34,5.14,0,100,1,1,0,254,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,3,0,0,THERMOKING,NULL,NA,2,2,0,0,0
374,ZGRU8711748,Madurador,1,"NESTLE CENTRAL","2024-02-24 12:48:56","2024-04-04 09:59:07",1,1,4591,-2.52,-11.9803,-77.1226,"2024-06-14 14:00:59",21.3,-25.2,25.5,25.9,-51.2,-51.2,-38.5,-38.5,-38.5,217.5,154.3,0,65535,65535,3276.6,3276.6,65535,60,9.5,9.1,9.2,25.4,3276.6,30,100,0,23492.9,14404.7,0,3276.6,3276.6,21.3,22,22.63,0.23,6.03,5.4,210,255,1,1,0,254,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,3,0,0,THERMOKING,NULL,NA,2,2,0,0,0
375,ZGRU4853692,Madurador,1,MADURADOR-2,"2024-02-27 15:46:00","2024-04-09 11:48:05",40,1,4592,16,-11.9803,-77.1226,"2024-04-12 14:07:07",31.4,-3277,29.3,27.1,34,37.7,-3276.9,35.1,0,-38.5,-38.5,-38.5,32766,0,3276.6,3276.6,430,60,8.2,12.9,8,25.4,3276.6,0,0,0,27259,22627.3,0,3276.6,3276.6,31.4,29.3,43.68,0,0.01,4.6,1,37,0,0,1,95,2,32766,3276.6,3276.6,3.5,18,6,0,0,255,255,255,255,320,3,0,0,THERMOKING,NULL,NA,2,2,80,0,0
376,ZGRU5524177,Madurador,1,"Sin Informacion","2024-03-01 17:50:23","2024-03-01 17:50:23",1,1,4593,20.6,-11.9803,-77.1226,"2024-04-16 12:49:15",25.4,-3277,23.8,23.3,45.1,64.4,-3276.9,26,0,0,0,0,87,0,3276.6,3276.6,461,60,3.2,3.1,3.2,25.4,3276.6,60,100,0,62144.1,5.5,0,3276.6,3276.6,25.4,23.8,28.25,0.09,1.96,0.03,0,1,0,0,1,95,2,32766,3276.6,3276.6,0.3,18,6,0,0,255,255,255,255,0,5,0,7,THERMOKING,NULL,NA,2,2,40,0,0
377,ZGRU8714126,Madurador,1,"Sin Informacion","2024-03-05 00:32:34","2024-03-05 00:32:34",1,1,4594,-22,-11.9803,-77.1226,"2024-03-05 00:32:34",-25.1,-3277,0,-21.8,32.7,72.6,-3276.9,23,0,0,-17.2,-24.1,89,32766,3276.6,3276.6,464,60,11.3,11.4,11,25.4,3276.6,60,100,0,24972.5,1849.9,0,3276.6,3276.6,6528.5,6531,31.93,0,7.39,4.37,0,100,1,1,0,254,0,32766,3276.6,3276.6,3276.6,18,4,0,0,255,255,255,255,0,3,0,0,THERMOKING,NULL,NA,2,2,0,0,0
378,LOSU1333200,Madurador,1,"Sin Informacion","2024-03-06 17:36:59","2024-03-06 17:36:59",1,1,4595,30,-11.9803,-77.1226,"2024-03-06 17:41:54",31.4,-3277,31.3,30.9,30.4,42.4,-3276.9,28.2,0,0,0,0,53,32766,3276.6,3276.6,464,60,0,0,0,25.4,3276.6,0,0,0,7.9,0,0,3276.6,3276.6,31.4,31.3,28.86,0.52,0.01,0,0,37,1,1,1,50,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,3,0,0,THERMOKING,NULL,NA,2,2,0,0,0
379,ZGRU8700471,Madurador,1,TALSA,"2024-03-06 17:42:44","2024-05-22 17:36:34",46,1,4596,5.7,-11.9803,-77.1226,"2024-07-19 15:25:10",5.7,-3277,6.3,6.3,38.1,83.4,-3276.9,26.4,0,-38.5,-38.5,-38.5,92,32766,3276.6,3276.6,461,60,4,4,4,25.4,3276.6,60,0,0,3246.6,3235.1,0,3276.6,3276.6,5.7,6.3,34.69,0,0.64,1.25,0,16,1,1,0,254,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,3,0,0,THERMOKING,NULL,NA,2,2,0,0,0
380,ZGRU8756260,Madurador,1,"MAKRO Santa Anita","2024-03-09 12:10:13","2024-04-01 15:19:53",47,1,4597,-22,-12.0548,-76.9678,"2024-07-19 15:24:46",-2.4,-3277,6,0.4,28.9,43.7,-3276.9,19.9,14.8,-38.5,-38.5,-38.5,32766,32766,6502.4,6515.1,443,60,11.2,9,8.4,25.4,3276.6,0,0,0,9458.6,2418970,0,6502.4,6515.1,5951.9,1561.5,266.24,0.11,2.56,107.52,0,100,0,0,0,254,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,3,0,0,THERMOKING,NULL,NA,2,2,0,0,0
381,LOSU1333140,Madurador,1,"Sin Informacion","2024-03-09 12:13:42","2024-03-09 12:13:42",1,1,4598,-20,-11.9803,-77.1226,"2024-03-09 12:15:06",29.9,-3277,32.1,30.1,33.4,35.2,-3276.9,28.5,0,0,0,0,46,32766,3276.6,3276.6,456,60,11.4,10.9,10.6,25.4,3276.6,30,100,0,18,0,0,3276.6,3276.6,29.9,32.1,28.78,0.52,7.09,2.77,0,95,1,1,0,254,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,3,0,0,THERMOKING,NULL,NA,2,2,0,0,0
382,ZGRU8747308,Madurador,1,"MAKRO Santa Anita","2024-03-09 12:15:51","2024-04-01 15:19:20",47,1,4599,2,-12.0548,-76.9678,"2024-07-19 15:25:47",9,-3277,13.5,11.4,21,24.4,-3276.9,19.9,16,-38.5,-38.5,-38.5,32766,32766,3276.6,3276.6,446,60,5.7,4.4,4.1,25.4,3276.6,0,0,0,5165.2,5147.2,0,3276.6,3276.6,9,13.5,29.39,0,0.01,1.62,0,65,0,0,0,254,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,3,0,0,THERMOKING,NULL,NA,2,2,0,0,0
383,ZGRU1268663,Madurador,1,"MAKRO Santa Anita","2024-03-12 11:08:05","2024-04-01 15:21:52",47,1,4600,-20,-12.0548,-76.9678,"2024-07-19 15:24:49",-16.9,-3277,-8.3,0,19.6,33.2,-3276.9,19.4,-38.5,-38.5,-38.5,-38.5,32766,32766,3276.6,3276.6,446,60,4.9,4.9,4.9,25.4,3276.6,0,0,0,26538.6,12049.9,0,3276.6,3276.6,6533.5,6533.6,29.46,0,3.78,3.83,0,100,1,1,0,254,0,32766,3276.6,3276.6,3276.6,18,6,0,0,255,255,255,255,0,3,0,0,THERMOKING,NULL,NA,2,2,0,0,0
384,ZGRU1002249,Madurador,1,"Sin Informacion","2024-03-12 15:34:39","2024-03-12 15:34:39",1,1,4601,-40,-11.9803,-77.1226,"2024-04-01 08:35:43",23.6,-3277,23.5,23.5,23.1,22.2,-3277,23.8,0,-38.5,-38.5,-38.5,32766,32766,3276.6,3276.6,457,60,1,0.7,0.7,25.4,3276.6,0,0,0,77526.6,87.2,0,3276.6,3276.6,23.6,23.5,224.25,10.51,655.35,655.35,0,48,0,0,0,254,0,32766,3276.6,3276.6,3276.6,18,6,0,0,165,216,27,4,0,0,0,0,THERMOKING,NULL,NA,2,2,0,0,0
